t,id,iq,omega,gamma
+116.2500E-03,-186.8040E-03,-2.3201E-03,+3.9373783E+00,+2.1512563E+00
+116.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+2.3120603E+00
+116.7500E-03,-186.8040E-03,-80.4020E-03,+3.8984639E+00,+2.4728643E+00
+117.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+2.8543836E+00
+117.2500E-03,-186.8040E-03,-80.4020E-03,+3.7791474E+00,+3.1158274E+00
+117.5000E-03,-127.3988E-03,-80.4020E-03,+3.8802932E+00,+3.2558876E+00
+117.7500E-03,-228.5446E-03,-80.4020E-03,+3.8206350E+00,+3.4376884E+00
+118.0000E-03,-186.8040E-03,-80.4020E-03,+3.9217808E+00,+3.7772141E+00
+118.2500E-03,-189.6301E-03,-80.4020E-03,+3.8564703E+00,+4.0005025E+00
+118.5000E-03,-186.8040E-03,-23.5699E-03,+3.8828663E+00,+4.1613065E+00
+118.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+4.3664242E+00
+119.0000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+4.7241205E+00
+119.2500E-03,-186.8040E-03,-5.3992E-03,+3.8592964E+00,+4.8903238E+00
+119.5000E-03,-186.8040E-03,-134.6610E-03,+3.9396985E+00,+5.2869346E+00
+119.7500E-03,-186.8040E-03,-113.9172E-03,+3.8592964E+00,+5.4477386E+00
+120.0000E-03,-186.8040E-03,-160.8040E-03,+3.8720679E+00,+5.6213141E+00
+120.2500E-03,-259.2337E-03,-88.3744E-03,+3.9396985E+00,+5.8497487E+00
+120.5000E-03,-186.8040E-03,-109.1181E-03,+3.8592964E+00,+6.2230426E+00
+120.7500E-03,-186.8040E-03,-111.3441E-03,+3.8592964E+00,+6.4125627E+00
+121.0000E-03,-186.8040E-03,-80.4020E-03,+3.7890928E+00,+6.5631684E+00
+121.2500E-03,-197.3495E-03,-80.4020E-03,+3.8592964E+00,+6.8040273E+00
+121.5000E-03,-186.8040E-03,-129.5148E-03,+3.8101837E+00,+7.1361808E+00
+121.7500E-03,-158.4350E-03,-108.7710E-03,+3.8309275E+00,+7.2969848E+00
+122.0000E-03,-186.8040E-03,-153.1788E-03,+3.8592964E+00,+7.5305657E+00
+122.2500E-03,-186.8040E-03,-160.8040E-03,+3.7920130E+00,+7.6989949E+00
+122.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-7.8989949E+00
+122.7500E-03,-186.8040E-03,-80.4020E-03,+3.9139026E+00,-7.7123950E+00
+123.0000E-03,-191.8561E-03,-160.8040E-03,+3.8592964E+00,-7.3361808E+00
+123.2500E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-7.0949748E+00
+123.5000E-03,-223.2395E-03,-160.8040E-03,+3.9396985E+00,-6.9781373E+00
+123.7500E-03,-210.0268E-03,-103.6248E-03,+3.8360737E+00,-6.7733668E+00
+124.0000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-6.3738357E+00
+124.2500E-03,-168.5392E-03,-160.8040E-03,+3.7788944E+00,-6.1922879E+00
+124.5000E-03,-186.8040E-03,-119.4106E-03,+3.8983050E+00,-5.9693467E+00
+124.7500E-03,-166.1544E-03,-160.8040E-03,+3.9190488E+00,-5.8085427E+00
+125.0000E-03,-267.1119E-03,-160.8982E-03,+3.8592964E+00,-5.4868405E+00
+125.2500E-03,-246.3681E-03,-160.8040E-03,+3.8592964E+00,-5.2665665E+00
+125.5000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-5.0045226E+00
+125.7500E-03,-249.1295E-03,-160.8040E-03,+3.8592964E+00,-4.8617951E+00
+126.0000E-03,-189.4713E-03,-160.8040E-03,+3.7788944E+00,-4.5221105E+00
+126.2500E-03,-186.8040E-03,-80.4020E-03,+3.8358854E+00,-4.3043155E+00
+126.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-4.0759456E+00
+126.7500E-03,-186.8040E-03,-80.4020E-03,+3.7943978E+00,-3.9592964E+00
+127.0000E-03,-111.6424E-03,-80.4020E-03,+3.8592964E+00,-3.5572864E+00
+127.2500E-03,-186.8040E-03,-80.4020E-03,+3.9137143E+00,-3.3964824E+00
+127.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-3.0412003E+00
+127.7500E-03,-119.3323E-03,-147.8737E-03,+3.8592964E+00,-2.8336683E+00
+128.0000E-03,-259.3925E-03,-160.8040E-03,+3.9318850E+00,-2.6650508E+00
+128.2500E-03,-238.6488E-03,-160.8040E-03,+3.8074517E+00,-2.4316583E+00
+128.5000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-2.0607492E+00
+128.7500E-03,-186.8040E-03,-160.8040E-03,+3.7892516E+00,-1.9388890E+00
+129.0000E-03,-267.2060E-03,-160.8040E-03,+3.8592964E+00,-1.6976536E+00
+129.2500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-1.4668342E+00
+129.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-1.1452261E+00
+129.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-911.8042E-03
+130.0000E-03,-186.8040E-03,-160.8040E-03,+3.7918541E+00,-743.2161E-03
+130.2500E-03,-186.8040E-03,-114.1055E-03,+3.8592964E+00,-582.4121E-03
+130.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-180.4020E-03
+130.7500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-19.5980E-03
+131.0000E-03,-186.8040E-03,-95.9348E-03,+3.8592964E+00,+382.4121E-03
+131.2500E-03,-186.8040E-03,-80.4020E-03,+3.9396985E+00,+543.2161E-03
+131.5000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,+727.4017E-03
+131.7500E-03,-186.8040E-03,-160.8040E-03,+3.9370606E+00,+945.2261E-03
+132.0000E-03,-267.2060E-03,-80.4020E-03,+3.8411905E+00,+1.3291302E+00
+132.2500E-03,-147.9543E-03,-80.4020E-03,+3.7788944E+00,+1.4276382E+00
+132.5000E-03,-186.8040E-03,-160.8040E-03,+3.9396985E+00,+1.6688442E+00
+132.7500E-03,-186.8040E-03,-160.8687E-03,+3.8592964E+00,+1.8296482E+00
+133.0000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,+2.2316583E+00
+133.2500E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,+2.4314415E+00
+133.5000E-03,-186.8040E-03,-222.9706E-03,+3.8592964E+00,+2.6336683E+00
+133.7500E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,+2.7944723E+00
+134.0000E-03,-163.5518E-03,-160.8040E-03,+3.8592964E+00,+3.1732302E+00
+134.2500E-03,-230.8000E-03,-160.8040E-03,+3.8592964E+00,+3.3572864E+00
+134.5000E-03,-186.8040E-03,-145.1417E-03,+3.7788944E+00,+3.5828302E+00
+134.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+3.7592964E+00
+135.0000E-03,-212.6293E-03,-80.4020E-03,+3.7788944E+00,+4.0809045E+00
+135.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+4.2417085E+00
+135.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+4.6437185E+00
+135.7500E-03,-259.5514E-03,-88.0566E-03,+3.8669511E+00,+4.8121772E+00
+136.0000E-03,-186.8040E-03,-108.8004E-03,+3.8592964E+00,+5.0457286E+00
+136.2500E-03,-186.8040E-03,-160.8040E-03,+3.8905563E+00,+5.2377924E+00
+136.5000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,+5.6085427E+00
+136.7500E-03,-267.2060E-03,-160.8040E-03,+3.7891222E+00,+5.7795744E+00
+137.0000E-03,-186.8040E-03,-160.8040E-03,+3.9087269E+00,+6.0105527E+00
+137.2500E-03,-267.2060E-03,-160.8040E-03,+3.7788944E+00,+6.1713567E+00
+137.5000E-03,-259.2631E-03,-160.8040E-03,+3.9317555E+00,+6.5654238E+00
+137.7500E-03,-186.8040E-03,-80.4020E-03,+3.8464956E+00,+6.7213699E+00
+138.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+6.8949748E+00
+138.2500E-03,-186.8040E-03,-215.0924E-03,+3.8592964E+00,+7.0557788E+00
+138.5000E-03,-181.4342E-03,-160.8040E-03,+3.7788944E+00,+7.4577889E+00
+138.7500E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,+7.6185929E+00
+139.0000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-8.1040832E+00
+139.2500E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-7.9793969E+00
+139.5000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-7.5773869E+00
+139.7500E-03,-186.8040E-03,-142.8569E-03,+3.7788944E+00,-7.3986358E+00
+140.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-7.0145728E+00
+140.2500E-03,-186.8040E-03,-80.4020E-03,+3.9187311E+00,-6.7943341E+00
+140.5000E-03,-186.8040E-03,-80.4020E-03,+3.8590729E+00,-6.6125627E+00
+140.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-6.5116405E+00
+141.0000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-6.0888867E+00
+141.2500E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-5.9509524E+00
+141.5000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-5.6500882E+00
+141.7500E-03,-186.8040E-03,-160.8040E-03,+3.8019877E+00,-5.5100279E+00
+142.0000E-03,-230.6411E-03,-160.8040E-03,+3.8592964E+00,-5.1653266E+00
+142.2500E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-4.9399417E+00
+142.5000E-03,-191.7267E-03,-160.8040E-03,+3.8592964E+00,-4.8387959E+00
+142.7500E-03,-241.5396E-03,-160.8040E-03,+3.8592964E+00,-4.6025125E+00
+143.0000E-03,-186.8040E-03,-80.4020E-03,+3.8253046E+00,-4.2469127E+00
+143.2500E-03,-200.0520E-03,-93.6500E-03,+3.8592964E+00,-4.0396985E+00
+143.5000E-03,-267.2060E-03,-80.4020E-03,+3.7788944E+00,-3.7984924E+00
+143.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-3.6376884E+00
+144.0000E-03,-137.8207E-03,-129.3853E-03,+3.7788944E+00,-3.2356784E+00
+144.2500E-03,-186.8040E-03,-91.0769E-03,+3.7895693E+00,-3.0748743E+00
+144.5000E-03,-176.7351E-03,-90.4709E-03,+3.8592964E+00,-2.7431974E+00
+144.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-2.5120603E+00
+145.0000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-2.3512563E+00
+145.2500E-03,-259.1042E-03,-160.8040E-03,+3.9315967E+00,-2.1100502E+00
+145.5000E-03,-186.8040E-03,-93.0440E-03,+3.8466544E+00,-1.7884422E+00
+145.7500E-03,-267.2060E-03,-160.8040E-03,+3.8259107E+00,-1.5806219E+00
+146.0000E-03,-240.9336E-03,-106.6745E-03,+3.8855689E+00,-1.3864321E+00
+146.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-1.2200995E+00
+146.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-823.6181E-03
+146.7500E-03,-150.8451E-03,-160.8040E-03,+3.7788944E+00,-626.8552E-03
+147.0000E-03,-186.8040E-03,-160.8040E-03,+3.9396985E+00,-421.6080E-03
+147.2500E-03,-186.8040E-03,-163.7596E-03,+3.9367429E+00,-260.8040E-03
+147.5000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,+141.2060E-03
+147.7500E-03,-148.2720E-03,-160.8040E-03,+3.8592964E+00,+302.0100E-03
+148.0000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,+522.0899E-03
+148.2500E-03,-187.1865E-03,-80.4020E-03,+3.8592964E+00,+703.6377E-03
+148.5000E-03,-246.8447E-03,-140.4427E-03,+3.7788944E+00,+1.0256281E+00
+148.7500E-03,-186.8040E-03,-121.5071E-03,+3.7788944E+00,+1.1864321E+00
+149.0000E-03,-248.6529E-03,-80.4020E-03,+3.8592964E+00,+1.4276382E+00
+149.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+1.6666535E+00
+149.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+1.9904522E+00
+149.7500E-03,-186.8040E-03,-80.4020E-03,+3.8960202E+00,+2.2316583E+00
+150.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+2.5532663E+00
+150.2500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+2.7140703E+00
+150.5000E-03,-186.8040E-03,-160.8040E-03,+3.8848040E+00,+2.9552763E+00
+150.7500E-03,-186.8040E-03,-160.8040E-03,+3.8251458E+00,+3.1160804E+00
+151.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+3.5046835E+00
+151.2500E-03,-186.8040E-03,-87.7389E-03,+3.7788944E+00,+3.6788944E+00
+151.5000E-03,-186.8040E-03,-132.7233E-03,+3.8592964E+00,+3.8396984E+00
+151.7500E-03,-186.8040E-03,-80.4020E-03,+3.9081209E+00,+4.0809045E+00
+152.0000E-03,-117.2358E-03,-91.2358E-03,+3.8484627E+00,+4.4025125E+00
+152.2500E-03,-186.8040E-03,-80.4020E-03,+3.8692065E+00,+4.6437185E+00
+152.5000E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,+4.8045226E+00
+152.7500E-03,-135.4064E-03,-131.7996E-03,+3.8592964E+00,+5.0167242E+00
+153.0000E-03,-186.8040E-03,-88.6627E-03,+3.7788944E+00,+5.2951953E+00
+153.2500E-03,-186.8040E-03,-148.3209E-03,+3.7788944E+00,+5.5156575E+00
+153.5000E-03,-186.8040E-03,-80.4020E-03,+3.8121214E+00,+5.6889447E+00
+153.7500E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,+5.9301507E+00
+154.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+6.3264732E+00
+154.2500E-03,-186.8040E-03,-80.4020E-03,+3.7638382E+00,+6.4276190E+00
+154.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+6.6537688E+00
+154.7500E-03,-186.8040E-03,-23.8582E-03,+3.8027526E+00,+6.8145728E+00
+155.0000E-03,-186.8040E-03,-3.1144E-03,+3.7788944E+00,+7.2165828E+00
+155.2500E-03,-186.8040E-03,-62.7726E-03,+3.8592964E+00,+7.3773869E+00
+155.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+7.6989949E+00
+155.7500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-8.0385138E+00
+156.0000E-03,-186.8040E-03,-80.9433E-03,+3.9391572E+00,-7.8185929E+00
+156.2500E-03,-247.0035E-03,-160.8040E-03,+3.8592964E+00,-7.6577889E+00
+156.5000E-03,-186.8040E-03,-80.4020E-03,+3.8198407E+00,-7.2557788E+00
+156.7500E-03,-186.8040E-03,-99.1140E-03,+3.8592964E+00,-7.0949748E+00
+157.0000E-03,-265.1742E-03,-80.4020E-03,+3.7788944E+00,-6.8537688E+00
+157.2500E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-6.6929648E+00
+157.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-6.3713567E+00
+157.7500E-03,-186.8040E-03,-96.5409E-03,+3.7788944E+00,-6.1140118E+00
+158.0000E-03,-186.8040E-03,-160.8040E-03,+3.8592964E+00,-5.8935496E+00
+158.2500E-03,-186.8040E-03,-105.7507E-03,+3.8339477E+00,-5.7534894E+00
+158.5000E-03,-186.8040E-03,-114.7115E-03,+3.8592964E+00,-5.4065326E+00
+158.7500E-03,-186.8040E-03,-160.8040E-03,+3.7788944E+00,-5.1653266E+00
+159.0000E-03,-186.8040E-03,-80.4020E-03,+3.7860725E+00,-5.0045226E+00
+159.2500E-03,-214.7259E-03,-108.3238E-03,+3.8592964E+00,-4.7912384E+00
+159.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-4.4903741E+00
+159.7500E-03,-186.8040E-03,-10.9926E-03,+3.7898870E+00,-4.2699119E+00
+160.0000E-03,-177.0529E-03,-9.7512E-03,+3.7788944E+00,-4.0396985E+00
+160.2500E-03,-236.7111E-03,+0.0E+00,+3.8592964E+00,-3.8788944E+00
+160.5000E-03,-215.9673E-03,-29.1633E-03,+3.7497312E+00,-3.5060477E+00
+160.7500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-3.3244999E+00
+161.0000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-3.2233541E+00
+161.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-2.9471384E+00
+161.5000E-03,-106.4020E-03,+0.0E+00,+3.7788944E+00,-2.5924623E+00
+161.7500E-03,-186.8040E-03,-74.5556E-03,+3.7788944E+00,-2.3512563E+00
+162.0000E-03,-186.8040E-03,+0.0E+00,+3.7937918E+00,-2.0296482E+00
+162.2500E-03,-106.4020E-03,+0.0E+00,+3.8592964E+00,-1.8688442E+00
+162.5000E-03,-162.7870E-03,+0.0E+00,+3.8592964E+00,-1.6276382E+00
+162.7500E-03,-186.8040E-03,-77.1287E-03,+3.8592964E+00,-1.4668342E+00
+163.0000E-03,-186.8040E-03,-62.9315E-03,+3.8592964E+00,-1.0648241E+00
+163.2500E-03,-225.0183E-03,-80.4020E-03,+3.7788944E+00,-865.8058E-03
+163.5000E-03,-245.7621E-03,-80.4020E-03,+3.8592964E+00,-662.8141E-03
+163.7500E-03,-186.8040E-03,-700.2E-06,+3.8592964E+00,-502.0100E-03
+164.0000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,-120.0436E-03
+164.2500E-03,-147.1894E-03,-80.4020E-03,+3.8592964E+00,+60.8040E-03
+164.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+221.6080E-03
+164.7500E-03,-186.8040E-03,-1.8730E-03,+3.8592964E+00,+462.8141E-03
+165.0000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+784.4221E-03
+165.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+982.2676E-03
+165.5000E-03,-186.8040E-03,-64.1043E-03,+3.8592964E+00,+1.1864321E+00
+165.7500E-03,-106.4020E-03,-4.4461E-03,+3.7788944E+00,+1.3472362E+00
+166.0000E-03,-267.2060E-03,+0.0E+00,+3.8592964E+00,+1.6940341E+00
+166.2500E-03,-232.7377E-03,-80.4020E-03,+3.7788944E+00,+1.9100502E+00
+166.5000E-03,-186.8040E-03,-66.6774E-03,+3.8592964E+00,+2.0845788E+00
+166.7500E-03,-267.2060E-03,-7.0192E-03,+3.8592964E+00,+2.3050411E+00
+167.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+2.6614313E+00
+167.2500E-03,-186.8040E-03,-31.8953E-03,+3.7788944E+00,+2.8748743E+00
+167.5000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+3.0468298E+00
+167.7500E-03,-186.8040E-03,+0.0E+00,+3.7884867E+00,+3.2768844E+00
+168.0000E-03,-136.7381E-03,+0.0E+00,+3.7788944E+00,+3.6788944E+00
+168.2500E-03,-157.4819E-03,+0.0E+00,+3.7788944E+00,+3.8396984E+00
+168.5000E-03,-106.4020E-03,+0.0E+00,+3.8507181E+00,+4.1613065E+00
+168.7500E-03,-198.9694E-03,+0.0E+00,+3.9396985E+00,+4.4025125E+00
+169.0000E-03,-234.2968E-03,-32.9092E-03,+3.7788944E+00,+4.5304073E+00
+169.2500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+4.7241205E+00
+169.5000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,+5.1201254E+00
+169.7500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+5.2869346E+00
+170.0000E-03,-186.8040E-03,-44.9197E-03,+3.8592964E+00,+5.4477386E+00
+170.2500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+5.6327186E+00
+170.5000E-03,-186.8040E-03,-76.9699E-03,+3.7823266E+00,+6.0105527E+00
+170.7500E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+6.1713567E+00
+171.0000E-03,-106.4020E-03,-38.0554E-03,+3.8592964E+00,+6.4125627E+00
+171.2500E-03,-186.8040E-03,-80.4020E-03,+3.9180957E+00,+6.5733668E+00
+171.5000E-03,-186.8040E-03,-79.5430E-03,+3.7788944E+00,+6.9753768E+00
+171.7500E-03,-186.8040E-03,+0.0E+00,+3.9198137E+00,+7.1361808E+00
+172.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+7.2969848E+00
+172.2500E-03,-186.8040E-03,-19.0297E-03,+3.8592964E+00,+7.5381909E+00
+172.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-7.9811110E+00
+172.7500E-03,-186.8040E-03,-22.4579E-03,+3.7788944E+00,-7.8989949E+00
+173.0000E-03,-186.8040E-03,+0.0E+00,+3.8220961E+00,-7.7381909E+00
+173.2500E-03,-122.8586E-03,+0.0E+00,+3.7788944E+00,-7.4805283E+00
+173.5000E-03,-186.8040E-03,+0.0E+00,+3.7831816E+00,-7.0949748E+00
+173.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-6.9341708E+00
+174.0000E-03,-106.4020E-03,+0.0E+00,+3.8592964E+00,-6.7387395E+00
+174.2500E-03,-186.8040E-03,+0.0E+00,+3.8454130E+00,-6.5321607E+00
+174.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-6.2105527E+00
+174.7500E-03,-214.4081E-03,+52.7979E-03,+3.8064985E+00,-5.9969508E+00
+175.0000E-03,-186.8040E-03,+0.0E+00,+3.7468403E+00,-5.8085427E+00
+175.2500E-03,-255.8957E-03,+0.0E+00,+3.8592964E+00,-5.4178429E+00
+175.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-5.2551620E+00
+175.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-5.0849246E+00
+176.0000E-03,-216.2850E-03,+0.0E+00,+3.7788944E+00,-4.7123955E+00
+176.2500E-03,-186.8040E-03,+8.7372E-03,+3.8592964E+00,-4.5221105E+00
+176.5000E-03,-106.4020E-03,+0.0E+00,+3.7909010E+00,-4.2929110E+00
+176.7500E-03,-154.0537E-03,-47.6517E-03,+3.8592964E+00,-4.1201005E+00
+177.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-3.7715845E+00
+177.2500E-03,-186.8040E-03,-74.2379E-03,+3.7788944E+00,-3.5572864E+00
+177.5000E-03,-186.8040E-03,-65.8223E-03,+3.8592964E+00,-3.3964824E+00
+177.7500E-03,-186.8040E-03,-80.4020E-03,+3.8239730E+00,-3.1552764E+00
+178.0000E-03,-186.8040E-03,-80.4020E-03,+3.8592964E+00,-2.8336683E+00
+178.2500E-03,-263.6150E-03,-80.4020E-03,+3.7788944E+00,-2.5924623E+00
+178.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-2.4949075E+00
+178.7500E-03,-144.2986E-03,+0.0E+00,+3.8167910E+00,-2.2329577E+00
+179.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-1.8688442E+00
+179.2500E-03,-185.7861E-03,+0.0E+00,+3.8592964E+00,-1.7080402E+00
+179.5000E-03,-126.1279E-03,+0.0E+00,+3.7788944E+00,-1.4668342E+00
+179.7500E-03,-146.8717E-03,+0.0E+00,+3.8592964E+00,-1.3060301E+00
+180.0000E-03,-248.0175E-03,-61.2135E-03,+3.7788944E+00,-904.0201E-03
+180.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,-743.2161E-03
+180.5000E-03,-209.1030E-03,+22.2990E-03,+3.8592964E+00,-582.4121E-03
+180.7500E-03,-186.8040E-03,+0.0E+00,+3.7415352E+00,-341.2060E-03
+181.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-19.5980E-03
+181.2500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+141.2060E-03
+181.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+382.4121E-03
+181.7500E-03,-141.1881E-03,+34.7861E-03,+3.7788944E+00,+543.2161E-03
+182.0000E-03,-172.7617E-03,+14.0423E-03,+3.7125347E+00,+878.8664E-03
+182.2500E-03,-106.4020E-03,+73.7005E-03,+3.8592964E+00,+1.1060301E+00
+182.5000E-03,-133.8473E-03,+80.4020E-03,+3.7788944E+00,+1.3197909E+00
+182.7500E-03,-234.9931E-03,+80.4020E-03,+3.8111074E+00,+1.6688442E+00
+183.0000E-03,-198.2732E-03,+80.4020E-03,+3.8592964E+00,+1.8985810E+00
+183.2500E-03,-196.0786E-03,+9.2746E-03,+3.8592964E+00,+1.9997268E+00
+183.5000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+2.4428459E+00
+183.7500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+2.6336683E+00
+184.0000E-03,-186.8040E-03,-71.5059E-03,+3.7877905E+00,+2.8033684E+00
+184.2500E-03,-186.8040E-03,-11.8477E-03,+3.8592964E+00,+2.9671241E+00
+184.5000E-03,-138.9935E-03,+0.0E+00,+3.7788944E+00,+3.3572864E+00
+184.7500E-03,-186.8040E-03,+0.0E+00,+3.8322297E+00,+3.5180904E+00
+185.0000E-03,-180.4811E-03,-6.3230E-03,+3.8592964E+00,+3.7592964E+00
+185.2500E-03,-120.8228E-03,+0.0E+00,+3.7788944E+00,+3.9201005E+00
+185.5000E-03,-221.9686E-03,+0.0E+00,+3.8592964E+00,+4.2869459E+00
+185.7500E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+4.4829145E+00
+186.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+4.6437185E+00
+186.2500E-03,-169.8101E-03,+0.0E+00,+3.8423025E+00,+4.8215165E+00
+186.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+5.2065326E+00
+186.7500E-03,-128.3225E-03,+0.0E+00,+3.8592964E+00,+5.3892571E+00
+187.0000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+5.6085427E+00
+187.2500E-03,-167.2370E-03,+0.0E+00,+3.8592964E+00,+5.7693467E+00
+187.5000E-03,-106.4020E-03,+0.0E+00,+3.7788944E+00,+6.2116675E+00
+187.7500E-03,-125.7494E-03,+0.0E+00,+3.7788944E+00,+6.3321607E+00
+188.0000E-03,-106.4020E-03,+0.0E+00,+3.8579001E+00,+6.5719704E+00
+188.2500E-03,-267.2060E-03,+58.2618E-03,+3.7788944E+00,+6.6537688E+00
+188.5000E-03,-186.8040E-03,+0.0E+00,+3.7788944E+00,+7.0932969E+00
+188.7500E-03,-186.8040E-03,+63.6277E-03,+3.7788944E+00,+7.2969848E+00
+189.0000E-03,-186.8040E-03,+80.4020E-03,+3.8553269E+00,+7.3813564E+00
+189.2500E-03,-131.1153E-03,+80.4020E-03,+3.7788944E+00,+7.6185929E+00
+189.5000E-03,-141.3470E-03,+34.9449E-03,+3.7788944E+00,-7.8989949E+00
+189.7500E-03,-172.6029E-03,+80.4020E-03,+3.7930956E+00,-7.7523920E+00
+190.0000E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,-7.4100402E+00
+190.2500E-03,-133.6884E-03,+0.0E+00,+3.8592964E+00,-7.1753768E+00
+190.5000E-03,-154.4322E-03,+0.0E+00,+3.8592964E+00,-7.0145728E+00
+190.7500E-03,-106.4020E-03,+0.0E+00,+3.9280704E+00,-6.7849948E+00
