second,CH1,CH2,CH3,CH4
-0.032,-1.1516281,1.6080402,0.1538706,1.1864321
-0.03175,-1.1654385,1.6080402,0.1469936,1.1864321
-0.0315,-1.2320301,1.5621923,0.080402,1.151878
-0.03125,-1.2320301,1.6080402,0.080402,1.1864321
-0.031,-1.1516281,1.6036799,0.0760417,1.1103904
-0.03075,-1.2320301,1.6080402,0.0163835,1.2028157
-0.0305,-1.2320301,1.6080402,0.080402,1.1864321
-0.03025,-1.2094992,1.5501691,0.0225309,1.1864321
-0.03,-1.1534153,1.6080402,0.0017872,1.3472362
-0.02975,-1.3124321,1.5276382,0.160804,1.3472362
-0.0295,-1.3124321,1.4879378,0.160804,1.3472362
-0.02925,-1.3124321,1.5076804,0.160804,1.367194
-0.029,-1.3124321,1.5268522,0.1600181,1.3472362
-0.02875,-1.3713044,1.5276382,0.080402,1.3472362
-0.0285,-1.3547057,1.5276382,0.080402,1.3472362
-0.02825,-1.3298169,1.5276382,0.080402,1.3472362
-0.028,-1.3124321,1.4472362,0.080402,1.3472362
-0.02775,-1.336535,1.5276382,0.1045049,1.5080402
-0.0275,-1.3928342,1.4472362,0.2056507,1.5528868
-0.02725,-1.4732362,1.4472362,0.160804,1.5228518
-0.027,-1.4732362,1.4472362,0.1548718,1.5884422
-0.02675,-1.4732362,1.4205602,0.160804,1.5884422
-0.0265,-1.4732362,1.3998164,0.1133843,1.5884422
-0.02625,-1.4732362,1.3668342,0.160804,1.5884422
-0.026,-1.4647309,1.4387309,0.080402,1.5799369
-0.02575,-1.4732362,1.3668342,0.1096511,1.7492462
-0.0255,-1.5536382,1.336425,0.1912132,1.6992533
-0.02525,-1.5536382,1.2864321,0.241206,1.7492462
-0.025,-1.5536382,1.2864321,0.2301276,1.7492462
-0.02475,-1.5536382,1.3182543,0.160804,1.7492462
-0.0245,-1.5536382,1.2864321,0.160804,1.7492462
-0.02425,-1.5536382,1.2935244,0.160804,1.742154
-0.024,-1.5672897,1.2864321,0.160804,1.9100502
-0.02375,-1.6340402,1.2404255,0.2872127,1.9100502
-0.0235,-1.6340402,1.2060301,0.241206,1.8549111
-0.02325,-1.7144422,1.281913,0.241206,1.9100502
-0.023,-1.6340402,1.2060301,0.241206,1.9100502
-0.02275,-1.6340402,1.2060301,0.1977724,1.9470187
-0.0225,-1.6917524,1.2060301,0.160804,1.9100502
-0.02225,-1.6340402,1.2060301,0.160804,2.0728003
-0.022,-1.7144422,1.2060301,0.241206,2.1512563
-0.02175,-1.6749006,1.1256281,0.241206,2.0708542
-0.0215,-1.7144422,1.0452261,0.241206,2.1512563
-0.02125,-1.7942171,1.1256281,0.241206,2.0714813
