t,id,iq,omega,uzk
+118.0000E-03,-267.2060E-03,-2.0100502E+00,-3.8592964E+00,+324.6482487E+00
+118.2500E-03,-264.3799E-03,-1.9324743E+00,-3.8621226E+00,+324.0830262E+00
+118.5000E-03,-186.8040E-03,-1.8256763E+00,-3.8357265E+00,+327.4898546E+00
+118.7500E-03,-267.2060E-03,-1.7688442E+00,-3.9396985E+00,+324.6482487E+00
+119.0000E-03,-428.0100E-03,-1.6884422E+00,-3.8592964E+00,+324.6482487E+00
+119.2500E-03,-422.6108E-03,-1.6884422E+00,-3.8538972E+00,+324.6482487E+00
+119.5000E-03,-347.6080E-03,-1.7688442E+00,-3.8592964E+00,+324.6482487E+00
+119.7500E-03,-347.6080E-03,-1.8492462E+00,-3.8928117E+00,+329.3369278E+00
+120.0000E-03,-334.8366E-03,-1.8492462E+00,-3.7916659E+00,+324.6482487E+00
+120.2500E-03,-267.2060E-03,-1.8492462E+00,-3.9396985E+00,+324.6482487E+00
+120.5000E-03,-267.2060E-03,-1.8492462E+00,-3.8592964E+00,+324.6482487E+00
+120.7500E-03,-236.2639E-03,-1.8492462E+00,-3.9087563E+00,+324.6482487E+00
+121.0000E-03,-106.4020E-03,-1.7688442E+00,-3.8592964E+00,+321.1380642E+00
+121.2500E-03,-106.4020E-03,-1.6884422E+00,-3.8592964E+00,+325.1755216E+00
+121.5000E-03,-186.8040E-03,-1.5767509E+00,-3.9396985E+00,+326.2127107E+00
+121.7500E-03,-215.1730E-03,-1.4992692E+00,-3.9113295E+00,+324.6482487E+00
+122.0000E-03,-267.2060E-03,-1.5276382E+00,-3.9473237E+00,+324.6482487E+00
+122.2500E-03,-347.6080E-03,-1.5276382E+00,-3.9396985E+00,+324.6482487E+00
+122.5000E-03,-428.0100E-03,-1.5615005E+00,-3.9396985E+00,+324.6482487E+00
+122.7500E-03,-347.6080E-03,-1.5276382E+00,-3.9943046E+00,+327.3785555E+00
+123.0000E-03,-267.2060E-03,-1.6029881E+00,-3.8643485E+00,+332.1832406E+00
+123.2500E-03,-267.2060E-03,-1.6080402E+00,-4.0201005E+00,+338.3748977E+00
+123.5000E-03,-311.1726E-03,-1.5276382E+00,-3.9032630E+00,+324.6482487E+00
+123.7500E-03,-267.2060E-03,-1.5044154E+00,-4.0201005E+00,+324.6482487E+00
+124.0000E-03,-186.8040E-03,-1.3693131E+00,-3.9396985E+00,+328.5444004E+00
+124.2500E-03,-186.8040E-03,-1.3485694E+00,-3.9396985E+00,+327.7551090E+00
+124.5000E-03,-267.2060E-03,-1.2060301E+00,-4.0201005E+00,+324.6482487E+00
+124.7500E-03,-347.6080E-03,-1.1256281E+00,-3.9396985E+00,+321.6606303E+00
+125.0000E-03,-347.6080E-03,-1.2060301E+00,-4.0201005E+00,+320.6328550E+00
+125.2500E-03,-347.6080E-03,-1.2060301E+00,-3.9605364E+00,+324.6482487E+00
+125.5000E-03,-347.6080E-03,-1.2864321E+00,-4.0201005E+00,+324.6482487E+00
+125.7500E-03,-329.5315E-03,-1.3487576E+00,-4.0201005E+00,+321.5319745E+00
+126.0000E-03,-267.2060E-03,-1.2890994E+00,-3.9423657E+00,+324.7816114E+00
+126.2500E-03,-210.2151E-03,-1.2864321E+00,-4.0201005E+00,+327.4977975E+00
+126.5000E-03,-267.2060E-03,-1.2060301E+00,-3.9396985E+00,+326.8559895E+00
+126.7500E-03,-202.3074E-03,-1.2060301E+00,-4.0201005E+00,+330.3629379E+00
+127.0000E-03,-192.0444E-03,-1.1256281E+00,-4.0148601E+00,+324.3862302E+00
+127.2500E-03,-267.2060E-03,-1.0452261E+00,-3.9396985E+00,+324.6482487E+00
+127.5000E-03,-347.6080E-03,-964.8241E-03,-4.0201005E+00,+326.3319526E+00
+127.7500E-03,-347.6080E-03,-964.8241E-03,-4.0201005E+00,+324.6482487E+00
+128.0000E-03,-355.4215E-03,-1.0452261E+00,-4.0926890E+00,+317.3893959E+00
+128.2500E-03,-347.6080E-03,-1.0452261E+00,-4.0201005E+00,+324.6482487E+00
+128.5000E-03,-298.3070E-03,-1.1567291E+00,-4.0512014E+00,+324.6482487E+00
+128.7500E-03,-277.5632E-03,-1.1956730E+00,-4.0901453E+00,+325.1661078E+00
+129.0000E-03,-267.2060E-03,-1.1256281E+00,-3.9500850E+00,+328.1490193E+00
+129.2500E-03,-186.8040E-03,-1.1256281E+00,-4.0693721E+00,+330.2248684E+00
+129.5000E-03,-186.8040E-03,-1.0971003E+00,-3.9682263E+00,+324.6482487E+00
+129.7500E-03,-186.8040E-03,-972.6082E-03,-4.0278845E+00,+320.6281481E+00
+130.0000E-03,-186.8040E-03,-897.3818E-03,-4.0201005E+00,+331.3924783E+00
+130.2500E-03,-267.2060E-03,-804.0201E-03,-4.0201005E+00,+324.6482487E+00
+130.5000E-03,-293.1608E-03,-884.4221E-03,-4.0460552E+00,+323.3505120E+00
+130.7500E-03,-347.6080E-03,-884.4221E-03,-4.0201005E+00,+324.9087962E+00
+131.0000E-03,-282.7389E-03,-964.8241E-03,-4.0356333E+00,+324.6482487E+00
+131.2500E-03,-267.2060E-03,-1.0452261E+00,-4.0201005E+00,+326.8545186E+00
+131.5000E-03,-324.2264E-03,-988.2057E-03,-4.1005025E+00,+331.6627339E+00
+131.7500E-03,-267.2060E-03,-1.0452261E+00,-4.0978646E+00,+328.5364575E+00
+132.0000E-03,-186.8040E-03,-964.8241E-03,-4.0201005E+00,+324.6482487E+00
+132.2500E-03,-186.8040E-03,-964.8241E-03,-4.1005025E+00,+334.9011918E+00
+132.5000E-03,-127.2105E-03,-905.2306E-03,-4.0201005E+00,+330.6075997E+00
+132.7500E-03,-186.7393E-03,-884.4221E-03,-4.0201652E+00,+324.6482487E+00
+133.0000E-03,-186.8040E-03,-804.0201E-03,-4.0201005E+00,+327.6343962E+00
+133.2500E-03,-267.2060E-03,-723.6181E-03,-4.0201005E+00,+324.6482487E+00
+133.5000E-03,-329.3727E-03,-804.0201E-03,-4.0383358E+00,+328.6683493E+00
+133.7500E-03,-269.7144E-03,-804.0201E-03,-4.0201005E+00,+324.6482487E+00
+134.0000E-03,-267.2060E-03,-907.6743E-03,-4.1005025E+00,+324.6482487E+00
+134.2500E-03,-186.8040E-03,-964.8241E-03,-4.0201005E+00,+326.4685513E+00
+134.5000E-03,-267.2060E-03,-964.8241E-03,-4.1005025E+00,+324.6482487E+00
+134.7500E-03,-191.8855E-03,-969.9056E-03,-4.1005025E+00,+324.6482487E+00
+135.0000E-03,-160.9787E-03,-964.8241E-03,-4.0201005E+00,+324.6482487E+00
+135.2500E-03,-152.9711E-03,-884.4221E-03,-4.0666695E+00,+324.6482487E+00
+135.5000E-03,-186.8040E-03,-817.1092E-03,-4.0201005E+00,+324.6482487E+00
+135.7500E-03,-114.0566E-03,-731.2727E-03,-4.0277551E+00,+324.6482487E+00
+136.0000E-03,-267.2060E-03,-723.6181E-03,-4.0201005E+00,+324.6482487E+00
+136.2500E-03,-267.2060E-03,-723.6181E-03,-4.0201005E+00,+323.7541303E+00
+136.5000E-03,-337.0920E-03,-804.0201E-03,-4.1005025E+00,+328.1425472E+00
+136.7500E-03,-267.2060E-03,-884.4221E-03,-4.0201005E+00,+324.6482487E+00
+137.0000E-03,-186.8040E-03,-964.8241E-03,-4.0510720E+00,+324.6482487E+00
+137.2500E-03,-267.2060E-03,-964.8241E-03,-4.0201005E+00,+323.2139133E+00
+137.5000E-03,-186.8040E-03,-964.8241E-03,-4.1005025E+00,+324.6482487E+00
+137.7500E-03,-186.8040E-03,-964.8241E-03,-4.1681036E+00,+324.6482487E+00
+138.0000E-03,-59.5446E-03,-884.4221E-03,-4.0669578E+00,+322.3053800E+00
+138.2500E-03,-160.6904E-03,-830.1337E-03,-4.1005025E+00,+324.6482487E+00
+138.5000E-03,-181.4342E-03,-718.2483E-03,-4.1755347E+00,+324.6482487E+00
+138.7500E-03,-267.2060E-03,-643.2161E-03,-4.1005025E+00,+327.8996507E+00
+139.0000E-03,-303.3238E-03,-643.2161E-03,-4.1005025E+00,+326.8624616E+00
+139.2500E-03,-324.0676E-03,-643.2161E-03,-4.1573640E+00,+323.4712249E+00
+139.5000E-03,-267.2060E-03,-720.8214E-03,-4.1005025E+00,+324.6482487E+00
+139.7500E-03,-267.2060E-03,-723.6181E-03,-4.1005025E+00,+324.6482487E+00
+140.0000E-03,-267.2060E-03,-723.6181E-03,-4.1005025E+00,+324.6482487E+00
+140.2500E-03,-207.7714E-03,-723.6181E-03,-4.1809045E+00,+318.7047835E+00
+140.5000E-03,-187.0276E-03,-723.6181E-03,-4.1002789E+00,+324.6482487E+00
+140.7500E-03,-186.8040E-03,-703.0979E-03,-4.0406207E+00,+318.6600678E+00
+141.0000E-03,-106.4020E-03,-604.0780E-03,-4.1005025E+00,+324.6482487E+00
+141.2500E-03,-124.7963E-03,-544.4198E-03,-4.0821082E+00,+325.5679609E+00
+141.5000E-03,-186.8040E-03,-482.4121E-03,-4.1028520E+00,+324.6482487E+00
+141.7500E-03,-267.2060E-03,-482.4121E-03,-4.1005025E+00,+324.6482487E+00
+142.0000E-03,-347.6080E-03,-526.2492E-03,-4.1443396E+00,+330.1329854E+00
+142.2500E-03,-267.2060E-03,-643.2161E-03,-4.1809045E+00,+324.6482487E+00
+142.5000E-03,-186.8040E-03,-643.2161E-03,-4.1005025E+00,+324.6482487E+00
+142.7500E-03,-186.8040E-03,-668.8825E-03,-4.1809045E+00,+324.6482487E+00
+143.0000E-03,-186.8040E-03,-723.6181E-03,-4.1809045E+00,+312.7511200E+00
+143.2500E-03,-267.2060E-03,-723.6181E-03,-4.1544085E+00,+324.6482487E+00
+143.5000E-03,-259.7103E-03,-643.2161E-03,-4.1809045E+00,+328.2935609E+00
+143.7500E-03,-186.8040E-03,-562.8141E-03,-4.1809045E+00,+324.6482487E+00
+144.0000E-03,-235.7873E-03,-433.4287E-03,-4.1809045E+00,+324.6482487E+00
+144.2500E-03,-256.5311E-03,-402.0100E-03,-4.1809045E+00,+324.6482487E+00
+144.5000E-03,-337.5392E-03,-321.6080E-03,-4.1005025E+00,+324.6482487E+00
+144.7500E-03,-347.6080E-03,-402.0100E-03,-4.1809045E+00,+324.6482487E+00
+145.0000E-03,-267.2060E-03,-482.4121E-03,-4.1005025E+00,+324.6482487E+00
+145.2500E-03,-267.2060E-03,-562.8141E-03,-4.1005025E+00,+324.6482487E+00
+145.5000E-03,-254.5640E-03,-562.8141E-03,-4.1682625E+00,+328.6683493E+00
+145.7500E-03,-267.2060E-03,-562.8141E-03,-4.1005025E+00,+322.9789597E+00
+146.0000E-03,-240.9336E-03,-562.8141E-03,-4.1267749E+00,+325.9618712E+00
+146.2500E-03,-181.2754E-03,-562.8141E-03,-4.0256291E+00,+324.6482487E+00
+146.5000E-03,-106.4020E-03,-482.4121E-03,-4.1656894E+00,+324.6482487E+00
+146.7500E-03,-142.3609E-03,-437.9689E-03,-4.1364614E+00,+331.3147161E+00
+147.0000E-03,-210.5034E-03,-402.0100E-03,-4.1809045E+00,+327.4833825E+00
+147.2500E-03,-267.2060E-03,-324.5636E-03,-4.1005025E+00,+328.5205716E+00
+147.5000E-03,-267.2060E-03,-384.2218E-03,-4.2613065E+00,+321.5175595E+00
+147.7500E-03,-309.0760E-03,-402.0100E-03,-4.1005025E+00,+324.6482487E+00
+148.0000E-03,-267.2060E-03,-482.4121E-03,-4.2401803E+00,+324.6482487E+00
+148.2500E-03,-186.8040E-03,-482.4121E-03,-4.1809045E+00,+324.6482487E+00
+148.5000E-03,-267.2060E-03,-482.4121E-03,-4.1605431E+00,+324.6482487E+00
+148.7500E-03,-227.9091E-03,-482.4121E-03,-4.2220096E+00,+326.6130929E+00
+149.0000E-03,-248.6529E-03,-420.5631E-03,-4.1005025E+00,+327.4312142E+00
+149.2500E-03,-186.8040E-03,-402.0100E-03,-4.1809045E+00,+324.6482487E+00
+149.5000E-03,-186.8040E-03,-321.6080E-03,-4.1005025E+00,+324.6482487E+00
+149.7500E-03,-186.8040E-03,-277.9298E-03,-4.1005025E+00,+328.6683493E+00
+150.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+150.2500E-03,-271.9698E-03,-321.6080E-03,-4.2613065E+00,+328.4301596E+00
+150.5000E-03,-322.1005E-03,-402.0100E-03,-4.1809045E+00,+324.6482487E+00
+150.7500E-03,-267.2060E-03,-402.0100E-03,-4.1809045E+00,+322.9407159E+00
+151.0000E-03,-267.2060E-03,-402.0100E-03,-4.1809045E+00,+321.9688354E+00
+151.2500E-03,-267.2060E-03,-402.0100E-03,-4.1078394E+00,+332.3216044E+00
+151.5000E-03,-267.2060E-03,-402.0100E-03,-4.2332258E+00,+324.6482487E+00
+151.7500E-03,-186.8040E-03,-370.4325E-03,-4.1005025E+00,+325.5105953E+00
+152.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+323.0231851E+00
+152.2500E-03,-186.8040E-03,-241.2060E-03,-4.1104125E+00,+325.1437499E+00
+152.5000E-03,-217.4578E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+152.7500E-03,-238.2016E-03,-241.2060E-03,-4.1295069E+00,+323.1980275E+00
+153.0000E-03,-267.2060E-03,-321.6080E-03,-4.1005025E+00,+328.2553172E+00
+153.2500E-03,-267.2060E-03,-334.0912E-03,-4.1933876E+00,+328.0441923E+00
+153.5000E-03,-220.0309E-03,-449.1851E-03,-4.1005025E+00,+324.6482487E+00
+153.7500E-03,-213.2353E-03,-482.4121E-03,-4.2073358E+00,+324.6482487E+00
+154.0000E-03,-267.2060E-03,-482.4121E-03,-4.2613065E+00,+328.3839729E+00
+154.2500E-03,-252.1498E-03,-482.4121E-03,-4.2613065E+00,+324.6482487E+00
+154.5000E-03,-186.8040E-03,-437.8101E-03,-4.1809045E+00,+324.6482487E+00
+154.7500E-03,-186.8040E-03,-345.4662E-03,-4.2374483E+00,+325.8411583E+00
+155.0000E-03,-109.5164E-03,-318.4936E-03,-4.1809045E+00,+324.6482487E+00
+155.2500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+155.5000E-03,-267.2060E-03,-202.8329E-03,-4.1005025E+00,+324.6482487E+00
+155.7500E-03,-245.9210E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+156.0000E-03,-266.6647E-03,-321.0667E-03,-4.1809045E+00,+324.6482487E+00
+156.2500E-03,-186.8040E-03,-321.6080E-03,-4.1005025E+00,+324.6482487E+00
+156.5000E-03,-186.8040E-03,-402.0100E-03,-4.1809045E+00,+326.6210359E+00
+156.7500E-03,-205.5160E-03,-463.7001E-03,-4.1005025E+00,+325.5838468E+00
+157.0000E-03,-186.8040E-03,-480.3802E-03,-4.1809045E+00,+328.6683493E+00
+157.2500E-03,-186.8040E-03,-459.6365E-03,-4.1809045E+00,+324.6482487E+00
+157.5000E-03,-186.8040E-03,-321.6080E-03,-4.2244239E+00,+326.4923801E+00
+157.7500E-03,-186.8040E-03,-321.6080E-03,-4.1166413E+00,+324.6482487E+00
+158.0000E-03,-262.6011E-03,-241.2060E-03,-4.1855094E+00,+324.8784954E+00
+158.2500E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+327.4009134E+00
+158.5000E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+326.3637243E+00
+158.7500E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+325.3265352E+00
+159.0000E-03,-186.8040E-03,-248.3841E-03,-4.1809045E+00,+324.6482487E+00
+159.2500E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+326.0443403E+00
+159.5000E-03,-218.5404E-03,-353.3444E-03,-4.1005025E+00,+328.6683493E+00
+159.7500E-03,-197.7966E-03,-402.0100E-03,-4.1809045E+00,+324.6482487E+00
+160.0000E-03,-196.5552E-03,-331.3592E-03,-4.1711533E+00,+325.1358070E+00
+160.2500E-03,-136.8970E-03,-321.6080E-03,-4.1005025E+00,+324.6482487E+00
+160.5000E-03,-186.8040E-03,-270.3693E-03,-4.1809045E+00,+324.6482487E+00
+160.7500E-03,-186.8040E-03,-241.2060E-03,-4.2528870E+00,+325.0692237E+00
+161.0000E-03,-267.2060E-03,-160.8040E-03,-4.1128267E+00,+324.6482487E+00
+161.2500E-03,-267.2060E-03,-241.2060E-03,-4.2282384E+00,+324.6482487E+00
+161.5000E-03,-267.2060E-03,-295.0179E-03,-4.1809045E+00,+324.6482487E+00
+161.7500E-03,-267.2060E-03,-321.6080E-03,-4.1809045E+00,+328.3760300E+00
+162.0000E-03,-252.3086E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+162.2500E-03,-267.2060E-03,-321.6080E-03,-4.1361436E+00,+326.8862903E+00
+162.5000E-03,-210.8211E-03,-321.6080E-03,-4.2049215E+00,+325.8491012E+00
+162.7500E-03,-186.8040E-03,-321.6080E-03,-4.1776312E+00,+328.5046858E+00
+163.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+163.2500E-03,-144.6163E-03,-202.9917E-03,-4.1809045E+00,+326.7576346E+00
+163.5000E-03,-186.8040E-03,-241.2060E-03,-4.1005025E+00,+324.6482487E+00
+163.7500E-03,-266.5059E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+164.0000E-03,-267.2060E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+164.2500E-03,-267.2060E-03,-280.8206E-03,-4.1412899E+00,+326.6289788E+00
+164.5000E-03,-267.2060E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+164.7500E-03,-265.3331E-03,-321.6080E-03,-4.2613065E+00,+328.5747012E+00
+165.0000E-03,-267.2060E-03,-379.3933E-03,-4.1231192E+00,+325.7790858E+00
+165.2500E-03,-267.2060E-03,-321.6080E-03,-4.2242650E+00,+324.6482487E+00
+165.5000E-03,-186.8040E-03,-321.6080E-03,-4.1168002E+00,+327.0385787E+00
+165.7500E-03,-186.8040E-03,-245.6521E-03,-4.1809045E+00,+328.6683493E+00
+166.0000E-03,-161.6142E-03,-241.2060E-03,-4.1005025E+00,+324.6482487E+00
+166.2500E-03,-186.8040E-03,-160.8040E-03,-4.1005025E+00,+326.9449307E+00
+166.5000E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+166.7500E-03,-186.8040E-03,-167.8232E-03,-4.1005025E+00,+324.6482487E+00
+167.0000E-03,-267.2060E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+167.2500E-03,-267.2060E-03,-321.6080E-03,-4.2294112E+00,+323.0534859E+00
+167.5000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.0906750E+00
+167.7500E-03,-257.6137E-03,-321.6080E-03,-4.1809045E+00,+328.1887339E+00
+168.0000E-03,-217.1401E-03,-321.6080E-03,-4.2613065E+00,+327.1515448E+00
+168.2500E-03,-267.2060E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+168.5000E-03,-186.8040E-03,-249.7844E-03,-4.1894828E+00,+324.6482487E+00
+168.7500E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+325.2565198E+00
+169.0000E-03,-186.8040E-03,-160.8040E-03,-4.2283973E+00,+324.6482487E+00
+169.2500E-03,-213.5530E-03,-134.0550E-03,-4.1809045E+00,+324.6482487E+00
+169.5000E-03,-261.2008E-03,-160.8040E-03,-4.1005025E+00,+320.9284103E+00
+169.7500E-03,-201.5426E-03,-241.2060E-03,-4.2465679E+00,+324.6482487E+00
+170.0000E-03,-186.8040E-03,-321.6080E-03,-4.1359848E+00,+324.6482487E+00
+170.2500E-03,-186.8040E-03,-345.7839E-03,-4.1809045E+00,+327.4595538E+00
+170.5000E-03,-267.2060E-03,-402.0100E-03,-4.2613065E+00,+324.6482487E+00
+170.7500E-03,-186.8040E-03,-384.6984E-03,-4.2613065E+00,+327.8027666E+00
+171.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+326.7655775E+00
+171.2500E-03,-245.6032E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+171.5000E-03,-107.2610E-03,-160.8040E-03,-4.1809045E+00,+324.6911993E+00
+171.7500E-03,-186.8040E-03,-160.8040E-03,-4.2007892E+00,+327.6741108E+00
+172.0000E-03,-267.2060E-03,-120.1755E-03,-4.1411310E+00,+326.6796762E+00
+172.2500E-03,-248.1763E-03,-160.8040E-03,-4.1195321E+00,+324.6482487E+00
+172.5000E-03,-265.4919E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+172.7500E-03,-186.8040E-03,-241.2060E-03,-4.1005025E+00,+325.7711429E+00
+173.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+173.2500E-03,-186.8040E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+173.5000E-03,-262.9188E-03,-321.6080E-03,-4.1766173E+00,+324.4338878E+00
+173.7500E-03,-186.8040E-03,-296.5770E-03,-4.1809045E+00,+324.6482487E+00
+174.0000E-03,-186.8040E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+174.2500E-03,-120.2855E-03,-227.3226E-03,-4.1809045E+00,+325.3424211E+00
+174.5000E-03,-186.8040E-03,-160.8040E-03,-4.2544462E+00,+329.3543826E+00
+174.7500E-03,-214.4081E-03,-108.0061E-03,-4.1533004E+00,+324.6482487E+00
+175.0000E-03,-186.8040E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+175.2500E-03,-267.2060E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+175.5000E-03,-196.2375E-03,-241.2060E-03,-4.1005025E+00,+325.1199211E+00
+175.7500E-03,-216.9812E-03,-271.3833E-03,-4.2110817E+00,+326.1571102E+00
+176.0000E-03,-186.8040E-03,-292.1270E-03,-4.1005025E+00,+324.6482487E+00
+176.2500E-03,-195.5412E-03,-321.6080E-03,-4.1809045E+00,+324.6482487E+00
+176.5000E-03,-186.8040E-03,-321.6080E-03,-4.2613065E+00,+324.6482487E+00
+176.7500E-03,-186.8040E-03,-321.6080E-03,-4.2285561E+00,+327.0308320E+00
+177.0000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+328.6683493E+00
+177.2500E-03,-261.0419E-03,-160.8040E-03,-4.2674706E+00,+324.6482487E+00
+177.5000E-03,-252.6263E-03,-80.4020E-03,-4.1663248E+00,+327.9393653E+00
+177.7500E-03,-222.1275E-03,-115.7255E-03,-4.2613065E+00,+328.6683493E+00
+178.0000E-03,-242.8713E-03,-216.8713E-03,-4.1809045E+00,+325.8649871E+00
+178.2500E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+178.5000E-03,-186.8040E-03,-258.3588E-03,-4.1809045E+00,+328.6683493E+00
+178.7500E-03,-186.8040E-03,-321.6080E-03,-4.1005025E+00,+326.7735204E+00
+179.0000E-03,-186.8040E-03,-321.6080E-03,-4.1809045E+00,+327.5802666E+00
+179.2500E-03,-187.8219E-03,-321.6080E-03,-4.1015203E+00,+324.6482487E+00
+179.5000E-03,-106.4020E-03,-301.8821E-03,-4.1809045E+00,+324.6482487E+00
+179.7500E-03,-146.3343E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+180.0000E-03,-205.9926E-03,-222.0175E-03,-4.2613065E+00,+327.7089224E+00
+180.2500E-03,-267.2060E-03,-160.8040E-03,-4.1020577E+00,+328.5905871E+00
+180.5000E-03,-267.2060E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+180.7500E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+181.0000E-03,-203.4194E-03,-241.2060E-03,-4.2613065E+00,+324.6482487E+00
+181.2500E-03,-186.8040E-03,-317.4797E-03,-4.1809045E+00,+328.4619313E+00
+181.5000E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+181.7500E-03,-232.4199E-03,-241.2060E-03,-4.1809045E+00,+322.3674525E+00
+182.0000E-03,-186.8040E-03,-241.2060E-03,-4.1005025E+00,+324.6482487E+00
+182.2500E-03,-180.1025E-03,-314.9066E-03,-4.1809045E+00,+324.6482487E+00
+182.5000E-03,-106.4020E-03,-241.2060E-03,-4.1534592E+00,+324.6482487E+00
+182.7500E-03,-138.6150E-03,-160.8040E-03,-4.1486915E+00,+324.6482487E+00
+183.0000E-03,-198.2732E-03,-160.8040E-03,-4.1923737E+00,+324.6482487E+00
+183.2500E-03,-267.2060E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
+183.5000E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+183.7500E-03,-267.2060E-03,-241.2060E-03,-4.2316666E+00,+324.6482487E+00
+184.0000E-03,-267.2060E-03,-250.1021E-03,-4.1720084E+00,+328.2235455E+00
+184.2500E-03,-198.6517E-03,-309.7603E-03,-4.1809045E+00,+325.2406340E+00
+184.5000E-03,-186.8040E-03,-273.7975E-03,-4.2134960E+00,+326.2778231E+00
+184.7500E-03,-240.1393E-03,-294.5413E-03,-4.1275692E+00,+324.6482487E+00
+185.0000E-03,-186.8040E-03,-241.2060E-03,-4.1809045E+00,+324.9643967E+00
+185.2500E-03,-172.3832E-03,-175.2248E-03,-4.1664837E+00,+324.6482487E+00
+185.5000E-03,-186.8040E-03,-160.8040E-03,-4.2261419E+00,+324.6482487E+00
+185.7500E-03,-211.2976E-03,-136.3104E-03,-4.1809045E+00,+325.8729300E+00
+186.0000E-03,-267.2060E-03,-160.8040E-03,-4.1042523E+00,+324.6482487E+00
+186.2500E-03,-203.7980E-03,-241.2060E-03,-4.1978984E+00,+325.4979455E+00
+186.5000E-03,-267.2060E-03,-321.6080E-03,-4.2235688E+00,+324.6482487E+00
+186.7500E-03,-245.2855E-03,-321.6080E-03,-4.1809045E+00,+328.6683493E+00
+187.0000E-03,-186.8040E-03,-321.6080E-03,-4.1820812E+00,+328.6095128E+00
+187.2500E-03,-186.8040E-03,-260.7731E-03,-4.2417394E+00,+327.6899967E+00
+187.5000E-03,-227.1149E-03,-281.2972E-03,-4.1809045E+00,+324.6482487E+00
+187.7500E-03,-125.7494E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+188.0000E-03,-186.8040E-03,-160.8040E-03,-4.1809045E+00,+324.7180680E+00
+188.2500E-03,-186.8040E-03,-160.8040E-03,-4.2391663E+00,+324.6482487E+00
+188.5000E-03,-224.3221E-03,-80.4020E-03,-4.1380205E+00,+324.6482487E+00
+188.7500E-03,-250.4317E-03,-160.8040E-03,-4.1809045E+00,+324.6482487E+00
+189.0000E-03,-190.7735E-03,-241.2060E-03,-4.1809045E+00,+328.4698742E+00
+189.2500E-03,-211.5173E-03,-265.9193E-03,-4.2613065E+00,+327.4326851E+00
+189.5000E-03,-186.8040E-03,-276.1510E-03,-4.1809045E+00,+324.6482487E+00
+189.7500E-03,-186.8040E-03,-307.4069E-03,-4.1951056E+00,+327.9582910E+00
+190.0000E-03,-267.2060E-03,-241.2060E-03,-4.1809045E+00,+324.6482487E+00
+190.2500E-03,-186.8040E-03,-241.2060E-03,-4.2081909E+00,+324.6482487E+00
+190.5000E-03,-186.8040E-03,-241.2060E-03,-4.2132763E+00,+327.0497577E+00
+190.7500E-03,-175.1760E-03,-160.8040E-03,-4.1005025E+00,+324.6482487E+00
+191.0000E-03,-186.8040E-03,-89.5177E-03,-4.1900202E+00,+328.6683493E+00
+191.2500E-03,-237.3465E-03,-160.8040E-03,-4.1809045E+00,+328.6683493E+00
+191.5000E-03,-267.2060E-03,-160.8040E-03,-4.1809045E+00,+328.6683493E+00
+191.7500E-03,-258.1511E-03,-160.8040E-03,-4.2613065E+00,+324.6482487E+00
